ID,Name,Maker,Category,Sub_Category,Sub_Sub_Category,Sub_Sub_Sub_Category,Cost,Volume(ml),Alcohol_By_Volume,Aroma,Color,Deposit,Origin,Region
791587,CORONADO - MERMAIDS RED ALE,UNTAPPED CRAFT IMPORTS,BEER,BEER,,,215,30000,5.7,,,0.25,UNITED STATES,CALIFORNIA
797525,CORONADO - NORTH ISLAND IPA,UNTAPPED CRAFT IMPORTS,BEER,BEER,,,9.89,650,7,,,0.1,UNITED STATES,CALIFORNIA
791588,CORONADO - ORANGE AVE WIT,UNTAPPED CRAFT IMPORTS,BEER,BEER,,,215,30000,5.2,,,0.25,UNITED STATES,CALIFORNIA
756797,CORONADO - ORANGE AVENUE WIT,UNTAPPED CRAFT IMPORTS,BEER,BEER,,,6.98,650,5.2,,,0.1,UNITED STATES,CALIFORNIA
791586,CORONADO - SEACOAST PILSNER,UNTAPPED CRAFT IMPORTS,BEER,BEER,,,215,30000,4.9,,,0.25,UNITED STATES,CALIFORNIA
791582,CORONADO - STINGRAY IPA,UNTAPPED CRAFT IMPORTS,BEER,BEER,,,6.98,650,7.9,,,0.1,UNITED STATES,CALIFORNIA
791584,CORONADO - STINGRAY IPA,UNTAPPED CRAFT IMPORTS,BEER,BEER,,,235,30000,7.9,,,0.25,UNITED STATES,CALIFORNIA
791981,CORONADO - WAYLAID WHITE IPA,UNTAPPED CRAFT IMPORTS,BEER,BEER,,,7.98,650,6.5,,,0.1,UNITED STATES,CALIFORNIA
716402,CORONITA EXTRA,LABATT ALBERTA BREWERY,BEER,BEER,,,8.78,207,4.6,,,0.6,MEXICO,
731520,CORONITAS FIESTA PACK,LABATT ALBERTA BREWERY,BEER,BEER,,,29.46,207,4.6,,,2.4,MEXICO,
798939,CORSAIRE MICROBRASSERIE ENGLISH BROWN,1041977 BC LTD.,BEER,BEER,,,18.47,473,5,,,0.4,CANADA,QUEBEC
799207,CORSAIRE MICROBRASSERIE GALERE PALE ALE,1041977 BC LTD.,BEER,BEER,,,18.47,473,4.8,,,0.4,CANADA,QUEBEC
798938,CORSAIRE MICROBRASSERIE KIRKE,1041977 BC LTD.,BEER,BEER,,,18.47,473,3.8,,,0.4,CANADA,QUEBEC
798937,CORSAIRE MICROBRASSERIE PILSNER,1041977 BC LTD.,BEER,BEER,,,18.47,473,4.8,,,0.4,CANADA,QUEBEC
798940,CORSAIRE MICROBRASSERIE USS VERMONT IPA,1041977 BC LTD.,BEER,BEER,,,18.47,473,6.3,,,0.4,CANADA,QUEBEC
798936,CORSAIRE MICROBRASSERIER BRISTOL ESB,1041977 BC LTD.,BEER,BEER,,,18.47,473,4.8,,,0.4,CANADA,QUEBEC
790955,CORSENDONK AGNUS TRIPEL,49TH PARALLEL GROUP INC.,BEER,BEER,,,3.09,330,7.5,,,0.1,BELGIUM,
790957,CORSENDONK PATER DUBBEL,49TH PARALLEL GROUP INC.,BEER,BEER,,,3.09,330,6.5,,,0.1,BELGIUM,
796409,COULEE BREW CO LAGER CLS,COULEE BREW CO.,BEER,BEER,,,265,50000,7,,,30,CANADA,ALBERTA
1146719,COULEE BREW CO LAGER CLS,COULEE BREW CO.,BEER,BEER,,,175.01,30000,7,,,30,CANADA,ALBERTA
793998,COULEE BREW CO. ALE CLS,COULEE BREW CO.,BEER,BEER,,,195,50000,5,,,0,CANADA,ALBERTA
783403,COULEE BREW CO. CREAM ALE CLS,COULEE BREW CO.,BEER,BEER,,,230,50000,4.7,,,30,CANADA,ALBERTA
783405,COULEE BREW CO. CREAM ALE CLS,COULEE BREW CO.,BEER,BEER,,,160,30000,4.7,,,30,CANADA,ALBERTA
783407,COULEE BREW CO. CREAM ALE CLS,COULEE BREW CO.,BEER,BEER,,,12.62,355,4.7,,,0.6,CANADA,ALBERTA
781638,COULEE BREW CO. DEVIL'S COULEE KOLSCH CL,COULEE BREW CO.,BEER,BEER,,,230,50000,4.5,,,30,CANADA,ALBERTA
781893,COULEE BREW CO. DEVIL'S COULEE KOLSCH CL,COULEE BREW CO.,BEER,BEER,,,160,30000,4.7,,,30,CANADA,ALBERTA
781889,COULEE BREW CO. DEVIL'S COULEE KOLSCH-CL,COULEE BREW CO.,BEER,BEER,,,12.62,355,4.5,,,0.6,CANADA,ALBERTA
799196,COULEE BREW CO. DUNKEL - CLS,COULEE BREW CO.,BEER,BEER,,,230,50000,4.5,,,30,CANADA,ALBERTA
781636,COULEE BREW CO. HOODOO HOPS - CLS,COULEE BREW CO.,BEER,BEER,,,265,50000,6.3,,,30,CANADA,ALBERTA
781887,COULEE BREW CO. HOODOO HOPS IPA CLS,COULEE BREW CO.,BEER,BEER,,,13.39,355,6.3,,,0.6,CANADA,ALBERTA
781891,COULEE BREW CO. HOODOO HOPS IPA CLS,COULEE BREW CO.,BEER,BEER,,,175.01,30000,6.3,,,30,CANADA,ALBERTA
781640,COULEE BREW CO. HOUSE OF PILSNER - CLS,COULEE BREW CO.,BEER,BEER,,,230,50000,5.2,,,30,CANADA,ALBERTA
781890,COULEE BREW CO. HOUSE OF PILSNER CLS,COULEE BREW CO.,BEER,BEER,,,12.62,355,5.2,,,0.6,CANADA,ALBERTA
781894,COULEE BREW CO. HOUSE OF PILSNER CLS,COULEE BREW CO.,BEER,BEER,,,160,30000,5.2,,,30,CANADA,ALBERTA
793635,COULEE BREW CO. LAGER CLS,COULEE BREW CO.,BEER,BEER,,,195,50000,5,,,30,CANADA,ALBERTA
782456,COULEE BREW CO. NUT BROWN CLS,COULEE BREW CO.,BEER,BEER,,,230,50000,5.6,,,30,CANADA,ALBERTA
782458,COULEE BREW CO. NUT BROWN CLS,COULEE BREW CO.,BEER,BEER,,,160,30000,5.6,,,30,CANADA,ALBERTA
782462,COULEE BREW CO. NUT BROWN CLS,COULEE BREW CO.,BEER,BEER,,,12.62,355,5.6,,,0.6,CANADA,ALBERTA
790335,COULEE BREW CO. PALE ALE CLS,COULEE BREW CO.,BEER,BEER,,,230,50000,5.26,,,30,CANADA,ALBERTA
781637,COULEE BREW CO. RED COAT TRAIL ALE CLS,COULEE BREW CO.,BEER,BEER,,,230,50000,5.6,,,30,CANADA,ALBERTA
781888,COULEE BREW CO. RED COAT TRAIL ALE CLS,COULEE BREW CO.,BEER,BEER,,,12.62,355,5.6,,,0.6,CANADA,ALBERTA
781892,COULEE BREW CO. RED COAT TRAIL ALE CLS,COULEE BREW CO.,BEER,BEER,,,160,30000,5.6,,,30,CANADA,ALBERTA
797813,COULEE BREW HOLIDAY BEER BOX CLS,COULEE BREW CO.,BEER,BEER,,,13.25,355,5.45,,,0.6,CANADA,ALBERTA
790280,COULEE BREW TRAIL MIX 6 CLS,COULEE BREW CO.,BEER,BEER,,,12.95,355,5.32,,,0.6,CANADA,ALBERTA
753974,COURAGE RUSSIAN IMPERIAL STOUT,KIRKWOOD DIAMOND CANADA,BEER,BEER,,,0.99,275,10,,,0.1,UNITED KINGDOM,ENGLAND
778091,COWBELL SOUR 29.3L CLS,WILD ROSE BREWERY LTD.,BEER,BEER,,,157.93,29300,4.5,,,30,CANADA,ALBERTA
778092,COWBELL SOUR 58.674L CLS,WILD ROSE BREWERY LTD.,BEER,BEER,,,273.78,58674,4.5,,,30,CANADA,ALBERTA
778093,COWBELL SOUR BOTTLE 6PK CLS,WILD ROSE BREWERY LTD.,BEER,BEER,,,12.75,341,4.5,,,0.6,CANADA,ALBERTA
780228,COWBELL SOUR CAN 6PK CLS,WILD ROSE BREWERY LTD.,BEER,BEER,,,12.66,355,4.5,,,0.6,CANADA,ALBERTA
782487,COWBOY CRUSHER STAMPEDE SESSION ALE,49TH PARALLEL GROUP INC.,BEER,BEER,,,12,355,5,,,0.6,CANADA,BRITISH COLUMBIA
782989,COWBOY CRUSHER STAMPEDE SESSION ALE 50L,49TH PARALLEL GROUP INC.,BEER,BEER,,,220,50000,5,,,30,CANADA,BRITISH COLUMBIA
681601,COYOTE ALE,UNITED DISTRIBUTORS,BEER,BEER,,,4.9,650,5,,,0.1,CANADA,BRITISH COLUMBIA
1131903,CRAFT BEER MARKET AMBER ALE,CENTRAL CITY BREWERS & DISTILLERS LTD.,BEER,BEER,,,166,50000,5,,,30,CANADA,BRITISH COLUMBIA
1141412,CRAFT BEER MARKET LAGER 50L KEG,CENTRAL CITY BREWERS & DISTILLERS LTD.,BEER,BEER,,,166,50000,5,,,30,CANADA,BRITISH COLUMBIA
795459,CRAZY MOUNTAIN AMBER ALE,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,18.62,355,5.25,,,0.6,UNITED STATES,COLORADO
794322,CRAZY MOUNTAIN BRIDGESTREET HOLIDAY BEER,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,4.28,355,6.5,,,0.1,UNITED STATES,COLORADO
792944,CRAZY MOUNTAIN CREEDENCE PILSNER,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,18.62,355,4.9,,,0.6,UNITED STATES,COLORADO
792945,CRAZY MOUNTAIN DENVER CONNECTION,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,6.95,650,6.3,,,0.1,UNITED STATES,COLORADO
792942,CRAZY MOUNTAIN HOOKIEBOBB IPA,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,13.27,355,6.7,,,0.6,UNITED STATES,COLORADO
792943,CRAZY MOUNTAIN LAVA LAKE WIT,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,13.27,355,5.2,,,0.6,UNITED STATES,COLORADO
792939,CRAZY MOUNTAIN LOCAL'S STASH APRICOT IPA,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,13.68,750,8,,,0.1,UNITED STATES,COLORADO
795457,CRAZY MOUNTAIN LOCAL'S STASH IMP. SCHWAR,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,13.68,750,8.2,,,0.1,UNITED STATES,COLORADO
795458,CRAZY MOUNTAIN LOCAL'S STASH RUM DARK AL,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,14,750,8.5,,,0.1,UNITED STATES,COLORADO
792940,CRAZY MOUNTAIN LOCAL'S STASH SAUVIGNON B,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,12.96,750,5.5,,,0.1,UNITED STATES,COLORADO
792941,CRAZY MOUNTAIN MOUNTAIN LIVIN' PALE ALE,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,18.62,355,5.7,,,0.6,UNITED STATES,COLORADO
795456,CRAZY MOUNTAIN OLD SOUL,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,19.06,355,7.5,,,0.6,UNITED STATES,COLORADO
9747155,CRINGER CRANBERRY GINGER ALE,ALLEY KAT BREWING COMPANY LTD.,BEER,BEER,,,185,50000,4.8,,,0,CANADA,ALBERTA
777164,CROOKED COAST ALTBIER,49TH PARALLEL GROUP INC.,BEER,BEER,,,6.09,650,5.1,,,0.1,CANADA,BRITISH COLUMBIA
177832,CROOKED TOOTH PUMPKIN ALE,PHILLIPS BREWING COMPANY LTD.,BEER,BEER,,,5.99,650,5,,,0.1,CANADA,BRITISH COLUMBIA
783472,CROOKEDER TOOTH IMPERIAL PUMPKIN ALE,PHILLIPS BREWING COMPANY LTD.,BEER,BEER,,,6.18,650,7.3,,,0.1,CANADA,BRITISH COLUMBIA
798904,CROSSBUCK KOLSCH 6 X 355 ML CAN CLS,SIDING 14 BREWING COMPANY LTD.,BEER,BEER,,,12.75,355,5.4,,,0.6,CANADA,ALBERTA
793242,CRUX - BANISHED IN THE POCKET RUSTIC ALE,UNTAPPED CRAFT IMPORTS,BEER,BEER,,,295,20000,9.9,,,0.25,UNITED STATES,OREGON
792618,CRUX - BREWERS SPECIAL,UNTAPPED CRAFT IMPORTS,BEER,BEER,,,249,30000,5,,,0.25,UNITED STATES,OREGON
792608,CRUX - CAST OUT IPA,UNTAPPED CRAFT IMPORTS,BEER,BEER,,,6.49,500,7.6,,,0.1,UNITED STATES,OREGON
792611,CRUX - CAST OUT IPA,UNTAPPED CRAFT IMPORTS,BEER,BEER,,,235,30000,7.6,,,0.25,UNITED STATES,OREGON
796120,CRUX - FARMHOUSE ALE,UNTAPPED CRAFT IMPORTS,BEER,BEER,,,7.24,500,6.6,,,0.1,UNITED STATES,OREGON
792616,CRUX - FARMHOUSE SAISON,UNTAPPED CRAFT IMPORTS,BEER,BEER,,,249,30000,6.6,,,0.25,UNITED STATES,OREGON
792607,CRUX - GIMME MO IPA,UNTAPPED CRAFT IMPORTS,BEER,BEER,,,19.75,355,6.2,,,0.6,UNITED STATES,OREGON
792610,CRUX - GIMME MO IPA,UNTAPPED CRAFT IMPORTS,BEER,BEER,,,235,30000,6.2,,,0.25,UNITED STATES,OREGON
792614,CRUX - HALF HITCH IIPA,UNTAPPED CRAFT IMPORTS,BEER,BEER,,,279,30000,9.5,,,0.25,UNITED STATES,OREGON
792609,CRUX - IN THE POCKET WILD SAISON,UNTAPPED CRAFT IMPORTS,BEER,BEER,,,19.93,750,9.6,,,0.1,UNITED STATES,OREGON
792612,CRUX - PCT PORTER,UNTAPPED CRAFT IMPORTS,BEER,BEER,,,235,30000,5.5,,,0.25,UNITED STATES,OREGON
792613,CRUX - PILZ,UNTAPPED CRAFT IMPORTS,BEER,BEER,,,235,30000,5.2,,,0.25,UNITED STATES,OREGON
796119,CRUX - STOUT,UNTAPPED CRAFT IMPORTS,BEER,BEER,,,7.24,500,7.7,,,0.1,UNITED STATES,OREGON
792617,CRUX-LIMITED BATCH,UNTAPPED CRAFT IMPORTS,BEER,BEER,,,285,30000,8,,,0.25,UNITED STATES,OREGON
800856,CRYOSTASIS GERMAN PILS CLS,ZERO ISSUE BREWING,BEER,BEER,,,11.96,470,4.7,,,0.4,CANADA,ALBERTA
797556,CRYSTAL WEISS 4 X 473 ML,MODERN MALT AND SPIRITS AGENCY,BEER,BEER,,,12.15,473,5,,,0.4,CANADA,BRITISH COLUMBIA
799916,CURIO 341 CASE CLS,THEORETICALLY BREWING COMPANY,BEER,BEER,Ale,,2.07,341,5.5,Fruity,PALE AMBER,0.1,CANADA,ALBERTA
800073,CURIOSITY AMBER 30L CLS,THEORETICALLY BREWING COMPANY,BEER,BEER,,,150,30000,5.5,,,0,CANADA,ALBERTA
798659,CURIOSITY AMBER 50L CLS,THEORETICALLY BREWING COMPANY,BEER,BEER,Ale,,234.56,50000,5.5,Heat-Induced,PALE AMBER,0,CANADA,ALBERTA
783132,CURIOSITY AMBER ALE SINGLE,THEORETICALLY BREWING COMPANY,BEER,BEER,Brown Ale,,5.27,650,5.5,Fruity,DEEP AMBER,0.1,CANADA,ALBERTA
773885,CUTTHROAT WEST COAST ALE,TREE BREWING AND FIREWEED BREWING,BEER,BEER,,,12.51,355,5,,,0.6,CANADA,BRITISH COLUMBIA
767279,CUTTHROAT WEST COAST ALE 6 CANS,TREE BREWING AND FIREWEED BREWING,BEER,BEER,,,12.07,355,5,,,0.6,CANADA,BRITISH COLUMBIA
750029,CUVEE DE RANKE,ARTISAN ALES CONSULTING INC.,BEER,BEER,,,13.63,750,7,,,0.1,BELGIUM,
775724,CUVEE DU CHATEAU,49TH PARALLEL GROUP INC.,BEER,BEER,,,5.75,750,11,,,0.1,BELGIUM,
591230,CZECHVAR BEER,RIVER VALLEY BEVERAGE,BEER,BEER,,,2.89,500,5,,,0.1,CZECH REPUBLIC,
707507,CZECHVAR BEER,RIVER VALLEY BEVERAGE,BEER,BEER,,,13.99,330,5,,,0.6,CZECH REPUBLIC,
796455,CZECHVAR DARK,RIVER VALLEY BEVERAGE,BEER,BEER,,,2.89,500,4.7,,,0.1,CZECH REPUBLIC,
789088,DAB DARK LAGER,PREMIER BRANDS  LTD.,BEER,BEER,,,2.7,500,4.9,,,0.1,GERMANY,OTHER (GERMAN)
765206,DAB DARK LAGER 6PK CANS,PREMIER BRANDS  LTD.,BEER,BEER,,,13.22,500,4.9,,,0.6,GERMANY,OTHER (GERMAN)
756776,DAB MAIBOCK,PREMIER BRANDS  LTD.,BEER,BEER,,,2.7,500,7,,,0.1,GERMANY,OTHER (GERMAN)
329029,DAB ORIGINAL 5L KEG,PREMIER BRANDS  LTD.,BEER,BEER,,,28.93,5000,5,,,0.25,GERMANY,OTHER (GERMAN)
254946,DAB ORIGINAL LAGER (CAN),PREMIER BRANDS  LTD.,BEER,BEER,,,2.6,500,5,,,0.1,GERMANY,OTHER (GERMAN)
796435,DAB ORIGINAL LAGER 30L KEG,PREMIER BRANDS  LTD.,BEER,BEER,,,188.96,30000,5,,,30,GERMANY,OTHER (GERMAN)
726184,DAB ORIGINAL PILSNER,PREMIER BRANDS  LTD.,BEER,BEER,,,12.78,330,5,,,0.6,GERMANY,OTHER (GERMAN)
798600,DAGERAAD 8 DEGREES,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,Abbey,,8.92,650,8.9,,,0.1,CANADA,BRITISH COLUMBIA
771280,DAGERAAD AMBER,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,Red,,6.98,650,6,,,0.1,CANADA,BRITISH COLUMBIA
780664,DAGERAAD AMBER,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,,,232.13,30000,6,,,30,CANADA,BRITISH COLUMBIA
794995,DAGERAAD ANTWERPEN,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,,,10.1,750,8.5,,,0.1,CANADA,BRITISH COLUMBIA
228288,DAGERAAD BELGIAN BLONDE IPA,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,India Pale Ale (IPA),,8.09,650,7.5,,,0.1,CANADA,BRITISH COLUMBIA
771285,DAGERAAD BLONDE,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,Pale Ale,,7.48,650,7.5,,,0.1,CANADA,BRITISH COLUMBIA
780663,DAGERAAD BLONDE,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,,,242.63,30000,7.5,,,30,CANADA,BRITISH COLUMBIA
797081,DAGERAAD BLONDE IPA KEG,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,,,263.63,30000,7.5,,,30,CANADA,BRITISH COLUMBIA
788045,DAGERAAD BRUNE,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,Brown Ale,,7.35,650,7.5,,,0.1,CANADA,BRITISH COLUMBIA
776314,DAGERAAD BURNABARIAN,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,Session,,6.67,650,4.5,,,0.1,CANADA,BRITISH COLUMBIA
792284,DAGERAAD BURNABARIAN 29 300L DRAFT,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,,,207.06,29300,4.5,,,30,CANADA,BRITISH COLUMBIA
784862,DAGERAAD DE WITTE,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,Berliner Weisse,,7.35,650,5.2,,,0.1,CANADA,BRITISH COLUMBIA
797076,DAGERAAD KERASOUS KEG,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,,,242.63,30000,6,,,30,CANADA,BRITISH COLUMBIA
786636,DAGERAAD LAKE CITY FARMHOUSE,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,Saison,,7.17,650,5.2,,,0.1,CANADA,BRITISH COLUMBIA
795253,DAGERAAD LAKE CITY FARMHOUSE KEG,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,,,242.63,30000,5.3,,,30,CANADA,BRITISH COLUMBIA
798151,DAGERAAD LOUISE BELGIUM-STYLE BLONDE ALE,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,,,7.17,650,6.5,,,0.1,CANADA,BRITISH COLUMBIA
798150,DAGERAAD OSCAR BELGIUM-STYLE PALE ALE,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,,,7.17,650,5,,,0.1,CANADA,BRITISH COLUMBIA
776309,DAGERAAD RANDONNEUR,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,Saison,,7.18,650,6.4,,,0.1,CANADA,BRITISH COLUMBIA
794996,DAGERAAD RHYTHM SECTION,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,,,9.05,750,5,,,0.1,CANADA,BRITISH COLUMBIA
780311,DAGERAAD SRI LANKA,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,Abbey,,7.17,650,7.5,,,0.1,CANADA,BRITISH COLUMBIA
777383,DAGERAAD WET-HOPPED BLONDE,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,Pale Ale,,7.51,650,7.5,,,0.1,CANADA,BRITISH COLUMBIA
792104,DAGERAAD WHITE,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,Witbier,,6.67,650,5,,,0.1,CANADA,BRITISH COLUMBIA
792283,DAGERAAD WHITE 29 300L KEG,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,,,207.06,29300,5,,,30,CANADA,BRITISH COLUMBIA
726693,DAMM ESTRELLA,MOOSEHEAD BREWERIES LIMITED,BEER,BEER,,,2.53,500,5.4,,,0.1,SPAIN,OTHER (SPANISH)
776681,DANDY IN THE UNDERWORLD OYSTER STOUT,DANDY BREWING COMPANY,BEER,BEER,,,6.1,650,5,,,0.1,CANADA,ALBERTA
785495,DANDY IN THE UNDERWORLD OYSTER STOUT CLS,DANDY BREWING COMPANY,BEER,BEER,,,245.59,50000,5,,,30,CANADA,ALBERTA
755418,DARK SIDE MIXED SIX PACK,33115 YUKON INC.,BEER,BEER,,,13.74,341,6.07,,,0.6,CANADA,YUKON
766643,DARK SIDE SCHWARZBIER 4 PACK CANS CLS,SOMETHING BREWING COMPANY,BEER,BEER,,,7.25,355,5,,,0.4,CANADA,ALBERTA
766645,DARK SIDE SCHWARZBIER 50L KEG CLS,SOMETHING BREWING COMPANY,BEER,BEER,,,180,50000,5,,,30,CANADA,ALBERTA
791727,DAURA DAMM CRAFTED TO REMOVE GLUTEN 6 PK,MOOSEHEAD BREWERIES LIMITED,BEER,BEER,,,17.61,330,5.4,,,0.6,SPAIN,CATALONIA
764604,DAY OF THE DEAD BLONDE ALE,BOTTOMS UP BEVERAGE CO.,BEER,BEER,,,15.98,330,5.6,,,0.6,MEXICO,
764605,DAY OF THE DEAD HEFEWEIZEN,BOTTOMS UP BEVERAGE CO.,BEER,BEER,,,15.98,330,5.5,,,0.6,MEXICO,
764608,DAY OF THE DEAD IPA,BOTTOMS UP BEVERAGE CO.,BEER,BEER,,,15.98,330,6.8,,,0.6,MEXICO,
764607,DAY OF THE DEAD PALE ALE,BOTTOMS UP BEVERAGE CO.,BEER,BEER,,,15.98,330,4.8,,,0.6,MEXICO,
796108,DAYLINER GOLDEN ALE 6 X 355 ML CLS,SIDING 14 BREWING COMPANY LTD.,BEER,BEER,Ale,,11.35,355,4.9,,PALE GOLD,0.6,CANADA,ALBERTA
796213,DBM - HOP SHAKE IPA,UNTAPPED CRAFT IMPORTS,BEER,BEER,,,7.26,500,6.3,,,0.1,UNITED STATES,OREGON
777588,DDC DERNIERE VOLONTE BRETT,ARTISAN ALES CONSULTING INC.,BEER,BEER,,,14.63,341,7,,,0.4,CANADA,QUEBEC
779923,DDC PECHE MORTEL BOURBON KEY KEG,ARTISAN ALES CONSULTING INC.,BEER,BEER,,,238.5,20000,9.5,,,0.25,CANADA,QUEBEC
779922,DDC PECHE MORTEL SPECIAL KEY KEG,ARTISAN ALES CONSULTING INC.,BEER,BEER,,,190.2,20000,9.5,,,0.25,CANADA,QUEBEC
779924,DDC PECHE MORTEL VENIEL KEY KEG,ARTISAN ALES CONSULTING INC.,BEER,BEER,,,238.5,20000,6.5,,,0.25,CANADA,QUEBEC
779925,DDC PECHE MORTEL WITH PEACHES KK,ARTISAN ALES CONSULTING INC.,BEER,BEER,,,226.42,20000,9.5,,,0.25,CANADA,QUEBEC
769793,DDC RIGOR MORTIS ABT KEG,ARTISAN ALES CONSULTING INC.,BEER,BEER,,,238.89,30000,10.5,,,0.25,CANADA,QUEBEC
789628,DE MOLEN & FRIENDS MIXPACK,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,24.59,330,9.33,,,2.4,NETHERLANDS,
768896,DE MOLEN 21 GRAMS ANNIVERSARY BEER,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,3,330,10.2,,,0.1,NETHERLANDS,
778601,DE MOLEN AMARILLO 30L KEYKEG,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,260.45,30000,9.3,,,0.25,NETHERLANDS,
755793,DE MOLEN AMARILLO IPA,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,4.47,330,9.3,,,0.1,NETHERLANDS,
774179,DE MOLEN BALL & CHAIN SMOKED BUCK,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,3,330,7.1,,,0.1,NETHERLANDS,
778634,DE MOLEN BINKIE CLAWS 30L KK,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,200.11,30000,13.4,,,0.25,NETHERLANDS,
781884,DE MOLEN BLOED ZWEET & TRANEN 20 LTR KK,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,238.73,20000,8.2,,,0.25,NETHERLANDS,
748570,DE MOLEN BLOED ZWEET & TRANEN 330ML,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,4.22,330,8.2,,,0.1,NETHERLANDS,
781883,DE MOLEN BOMMEN & GRANATEN 20LTR KEYKEG,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,130.11,20000,11.9,,,0.25,NETHERLANDS,
774178,DE MOLEN BOMMEN & GRANATEN BARLEY WINE,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,4,330,11.9,,,0.1,NETHERLANDS,
778602,DE MOLEN BOMMEN & GRANATEN RIOJA,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,7.29,330,11.9,,,0.1,NETHERLANDS,
787246,DE MOLEN CABREUVA & SAFRARAS,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,4.24,330,6.6,,,0.1,NETHERLANDS,
774185,DE MOLEN CUVEE #3,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,6,330,11.4,,,0.1,NETHERLANDS,
782217,DE MOLEN DAG & DAUW,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,3,330,7.1,,,0.1,NETHERLANDS,
782219,DE MOLEN DAG & DAUW 20L,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,150.13,20000,7.1,,,0.25,NETHERLANDS,
794324,DE MOLEN DANCER & DASHER,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,4.24,330,5.2,,,0.1,NETHERLANDS,
794628,DE MOLEN FRACK & FRICK,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,5.18,330,10.6,,,0.1,NETHERLANDS,
777171,DE MOLEN HAIR OF THE DOG - ADAM,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,5.98,330,10,,,0.1,NETHERLANDS,
777174,DE MOLEN HAIR OF THE DOG - BINKIE CLAWS,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,6.01,330,13.4,,,0.1,NETHERLANDS,
777172,DE MOLEN HAIR OF THE DOG - FRED,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,5.98,330,10.7,,,0.1,NETHERLANDS,
749616,DE MOLEN HAMER & SIKKEL,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,1.96,330,5.2,,,0.1,NETHERLANDS,
781881,DE MOLEN HAMER & SIKKEL 20 LTR KEYKEG,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,138.57,20000,5.2,,,0.25,NETHERLANDS,
